symbol, frequency
"то",0.014411426360549994
"ст",0.013919674646433471
"на",0.013091228064993923
"но",0.011794657479425433
"ен",0.01110797715791137
"ов",0.010678248182512246
"по",0.010439017618887991
"ко",0.010130380657175218
"ал",0.010040300012847567
"не",0.009719849196141004
"ни",0.00953525771186303
"ро",0.009443700335661154
"ос",0.00940678203880556
"ли",0.009217760358904915
"ра",0.009132109910199934
"ор",0.008915030324689037
"ан",0.008542893892384641
"го",0.008435092465566304
"от",0.008198815365690497
"пр",0.007996503098921838
"во",0.00785326010712213
"ас",0.0078074814190211925
"ес",0.0076996799922028555
"ол",0.007631750325988561
"он",0.007628796862240114
"ат",0.007588925101636071
"ре",0.007497367725434196
"ер",0.007463402892327049
"ка",0.007280288139923299
"ть",0.006849082432649951
"та",0.006779676034561433
"ом",0.0067663854476934186
"ит",0.006754571592699628
"ил",0.006735374078334719
"ла",0.006720606759592481
"те",0.006657107289000858
"ин",0.006544875666559849
"ти",0.006497620246584688
"ло",0.006457748485980646
"да",0.006425260384747723
"од",0.006403109406634366
"ва",0.006367667841652994
"ет",0.006186029821123468
"ог",0.005890683446278709
"ел",0.005836044366932429
"ак",0.0057873122150830444
"ле",0.005737103331359435
"ве",0.005723812744491421
"ис",0.005629301904541098
"об",0.0054860589127413905
"ем",0.0054255129058982145
"за",0.005400408464036411
"ед",0.0053561065078096964
"ны",0.005329525334073668
"ам",0.0051478873135441415
"мо",0.005112445748562771
"де",0.005110969016688547
"ск",0.004880598844309635
"ри",0.004879122112435411
"ав",0.004851064206825159
"ив",0.004529136658244373
"ме",0.004521752998873254
"ми",0.004341591710217951
"ль",0.0042839991671232225
"до",0.004278092239626328
"ой",0.004195395254669795
"ся",0.004185058131550229
"ик",0.004180627935927558
"им",0.004179151204053334
"аз",0.004025571089134059
"нн",0.003993082987901136
"же",0.003953211227297093
"се",0.0039015256116992606
"ки",0.0039000488798250368
"тв",0.003879374633585904
"оп",0.003863130582969442
"ег",0.003839502872981861
"ви",0.0037819103298871335
"ру",0.003762712815522224
"ид",0.003649004461206992
"ок",0.003643097533710097
"си",0.0036253767512194114
"со",0.0036239000193451876
"па",0.003619469823722516
"бы",0.003604702504980278
"ма",0.003477703563797032
"из",0.003451122390061004
"ну",0.0034156808250796326
"ди",0.003399436774463171
"тр",0.0033639952094818002
"ус",0.003334460571997324
"ев",0.003300495738890177
"вс",0.0032812982245252675
"че",0.0032606239782861346
"чт",0.003257670514537687
"ие",0.0032399497320470014
"сл",0.0032384730001727776
"га",0.0032369962682985537
"ар",0.003216322022059421
"ап",0.0032118918264367495
"сп",0.00319269431207184
"еп",0.0030878463490019506
"вы",0.0030745557621339368
"ад",0.002987428581554733
"пл",0.002963800871567152
"ои",0.002737860894810912
"бо",0.0026492569823574844
"ип",0.0025975713667596516
"лс",0.002559176338029833
"ое",0.002551792678658714
"ьн",0.002467618961827958
"сь",0.0024484214474630485
"их",0.0024395610562177057
"му",0.0024055962231105585
"св",0.002401166027487887
"ии",0.00237901504937453
"мн",0.002377538317500306
"оз",0.002376061585626083
"са",0.002368677926254964
"аб",0.0023553873393869496
"вн",0.0023420967525189353
"ия",0.0023288061656509215
"ей",0.002325852701902474
"ек",0.00232437597002825
"ьс",0.0022992715281664453
"оч",0.0022771205500530887
"ож",0.002235772057574822
"пе",0.0022342953257005987
"тн",0.0021456914132471708
"чи",0.002123540435133814
"лп",0.002095482529523562
"ля",0.002089575602026667
"еб",0.002088098870152443
"кр",0.002080715210781324
"дн",0.002058564232667967
"ку",0.002037889986428834
"хо",0.0020290295951834914
"ры",0.00202459939956082
"ут",0.00202459939956082
"уд",0.00198177417520833
"тс",0.0019684835883403157
"ше",0.0019478093421011827
"ду",0.0019212281683651544
"ты",0.0019153212408682594
"зн",0.0019064608496229165
"ян",0.0019049841177486927
"ая",0.0018990771902517975
"ир",0.0018828331396353358
"ые",0.0018828331396353358
"ыл",0.0018754494802642168
"ул",0.0018636356252704266
"ун",0.0018341009877859507
"бе",0.0018326242559117269
"ез",0.0018326242559117269
"ча",0.0018060430821756986
"ят",0.0018045663503014747
"ши",0.001803089618427251
"ых",0.0017912757634334607
"ый",0.001788322299685013
"бр",0.0017661713215716562
"лу",0.0017661713215716562
"уч",0.0017646945896974324
"ич",0.0017528807347036422
"жи",0.0017499272709551946
"гл",0.0017425436115840755
"ым",0.00172482282909339
"кт",0.0017203926334707186
"ще",0.0016952881916089142
"ио",0.0016642768222502144
"оо",0.0016642768222502144
"яс",0.0016568931628790956
"яв",0.001653939699130648
"ыв",0.0015919169604132486
"еч",0.0015904402285390248
"ае",0.0015815798372936821
"ту",0.0015594288591803253
"эт",0.0015387546129411922
"аг",0.0015343244173185208
"ьк",0.001525464026073178
"аж",0.0015239872941989541
"уп",0.001518080366702059
"лэ",0.0015047897798340449
"ео",0.0015018363160855972
"ыс",0.0014974061204629258
"аи",0.0014855922654691356
"вл",0.001482638801720688
"бл",0.001460487823607331
"йс",0.0014442437729908694
"ук",0.0014427670411166456
"мы",0.0014309531861228552
"уж",0.0014294764542486314
"эг",0.0014279997223744076
"бу",0.0014265229905001838
"сн",0.0014206160630032888
"нт",0.001411755671757946
"ее",0.0014058487442610507
"зв",0.0014014185486383793
"ум",0.0013881279617703652
"ий",0.0013836977661476938
"иб",0.0013807443023992462
"др",0.001376314106776575
"ув",0.0013674537155312322
"лн",0.0013349656142983086
"ах",0.0013039542449396091
"уб",0.0012877101943231473
"см",0.0012788498030778046
"ую",0.0012773730712035808
"гр",0.0012714661437066856
"мп",0.0012699894118324618
"гд",0.0012699894118324618
"ги",0.0012596522887128952
"ыт",0.0012463617018448811
"сс",0.001240454774347986
"нс",0.0012286409193541957
"яп",0.0012271641874799719
"ач",0.001225687455605748
"би",0.0012227339918573004
"ьв",0.0012212572599830766
"ня",0.0012123968687377338
"мс",0.0012079666731150626
"пу",0.0012079666731150626
"яд",0.0012020597456181674
"жн",0.0011931993543728245
"вр",0.0011799087675048105
"иу",0.0011636647168883488
"вп",0.001162187985014125
"тк",0.001154804325643006
"рн",0.0011311766156554253
"ып",0.0011311766156554253
"ци",0.0011149325650389637
"йн",0.001111979101290516
"ао",0.001111979101290516
"иг",0.0011016419781709494
"еи",0.0011001652462967256
"рт",0.0010986885144225018
"ьп",0.0010927815869256068
"дв",0.0010883513913029354
"ай",0.0010809677319318163
"кл",0.001061770217566907
"су",0.0010558632900700118
"уг",0.001054386558195788
"ям",0.001054386558195788
"жа",0.0010470028988246692
"жд",0.0010425727032019978
"зд",0.0010396192394535502
"це",0.0010307588482082073
"пи",0.0010292821163339835
"чн",0.0010218984569628647
"щи",0.0010145147975917457
"ря",0.0010056544063464028
"оя",0.0009923638194783888
"йп",0.000983503428233046
"иа",0.0009746430369877032
"вк",0.0009716895732392556
"еж",0.0009510153270001226
"зо",0.0009495385951258987
"еш",0.0009347712763836609
"иш",0.0009332945445094371
"дл",0.0009244341532640943
"лю",0.0009200039576414229
"ын",0.0009170504938929753
"лв",0.000905236638899185
"аю",0.0009037599070249612
"дж",0.0009008064432765136
"аш",0.0008978529795280661
"вт",0.0008668416101693663
"ву",0.0008653648782951425
"ды",0.0008579812189240236
"ял",0.0008579812189240236
"ох",0.0008565044870497998
"ош",0.0008520742914271285
"мв",0.0008476440958044571
"вз",0.0008432139001817857
"кн",0.0008387837045591143
"кс",0.0008343535089364429
"вш",0.0007974352120808481
"йк",0.0007826678933386101
"тп",0.0007649471108479247
"як",0.0007649471108479247
"лк",0.0007634703789737009
"лы",0.0007531332558541343
"дс",0.0007516565239799105
"ша",0.0007487030602314629
"йв",0.0007487030602314629
"ба",0.0007487030602314629
"ур",0.0007457495964830154
"нп",0.0007457495964830154
"гу",0.0007457495964830154
"мк",0.0007339357414892251
"ьо",0.0007309822777407775
"ех",0.0007176916908727633
"нц",0.0007117847633758681
"зм",0.0007044011040047492
"нд",0.0007014476402563015
"ещ",0.000691110517136735
"шь",0.0006896337852625112
"ке",0.0006866803215140637
"хп",0.0006837268577656161
"яи",0.0006748664665202734
"иц",0.0006704362708976019
"кв",0.0006689595390233781
"ье",0.0006674828071491543
"уи",0.0006660060752749305
"рд",0.0006645293434007068
"лл",0.0006600991477780354
"хн",0.0006600991477780354
"оу",0.000655668952155364
"нк",0.0006527154884069165
"ца",0.0006438550971615736
"зу",0.0006423783652873498
"ьи",0.0006423783652873498
"уу",0.0006394249015389023
"хв",0.0006364714377904547
"еу",0.0006364714377904547
"хс",0.0006305645102935595
"зи",0.0006217041190482168
"нь",0.000620227387173993
"яо",0.0006172739234255454
"хи",0.0006143204596770978
"йи",0.0006143204596770978
"ущ",0.000612843727802874
"чу",0.0006098902640544264
"ык",0.0006098902640544264
"сд",0.0006039833365575313
"йм",0.0006025066046833075
"ьм",0.0006010298728090837
"рг",0.0006010298728090837
"ют",0.0005965996771864123
"ау",0.0005906927496895171
"йд",0.0005906927496895171
"ью",0.0005892160178152933
"ац",0.0005877392859410695
"уз",0.0005877392859410695
"мя",0.0005847858221926219
"ьт",0.0005803556265699506
"яз",0.000577402162821503
"ию",0.0005729719671988316
"ыд",0.0005729719671988316
"рв",0.0005700185034503841
"зг",0.0005685417715761603
"ыи",0.0005655883078277127
"ьш",0.0005582046484565937
"тя",0.0005508209890854747
"йт",0.0005493442572112509
"мм",0.0005375304022174605
"пы",0.0005316234747205654
"лж",0.0005301467428463416
"вд",0.0005286700109721178
"гн",0.0005227630834752227
"ср",0.0005198096197267751
"юс",0.0005153794241041037
"бн",0.0005094724966072086
"лд",0.0005079957647329847
"сч",0.000499135373487642
"кп",0.000499135373487642
"уш",0.0004961819097391944
"ха",0.000491751714116523
"ющ",0.0004902749822422992
"хр",0.0004887982503680754
"ощ",0.00048436805474540406
"ыб",0.00048289132287118025
"рс",0.00048289132287118025
"ьд",0.00048141459099695645
"йо",0.00048141459099695645
"ыо",0.0004784611272485089
"ьз",0.0004755076635000613
"вв",0.0004755076635000613
"мд",0.0004710774678773899
"нв",0.00046369380850627093
"зр",0.0004607403447578234
"ща",0.00045926361288359957
"вм",0.00045926361288359957
"лч",0.00045778688100937576
"лг",0.00045778688100937576
"шл",0.00045631014913515195
"рм",0.0004459730260155854
"аа",0.00044006609851869025
"ащ",0.0004356359028960189
"уо",0.0004312057072733475
"бя",0.0004297289753991237
"тм",0.00042382204790222854
"рж",0.0004193918522795572
"ыр",0.00041791512040533337
"яч",0.000413484924782662
"ец",0.0004105314610342144
"мт",0.0004105314610342144
"ья",0.00040757799728576683
"тт",0.000406101265411543
"тд",0.0004046245335373192
"яр",0.0004031478016630954
"ух",0.00039871760604042405
"дк",0.0003957641422919765
"хк",0.0003898572147950813
"юд",0.0003883804829208575
"иж",0.0003854270191724099
"мл",0.0003854270191724099
"вя",0.00038395028729818614
"мч",0.00038395028729818614
"зе",0.00038247355542396234
"ьб",0.00037656662792706717
"йр",0.000370659700430172
"фе",0.0003691829685559482
"ьч",0.0003677062366817244
"йг",0.0003677062366817244
"рк",0.00036622950480750063
"лт",0.00036622950480750063
"уе",0.000363276041059053
"вг",0.0003617993091848292
"фо",0.0003617993091848292
"рп",0.00036032257731060546
"мб",0.00035736911356215785
"ыш",0.0003544156498137103
"ея",0.0003529389179394865
"хл",0.00034407852669414375
"йч",0.00034260179481991994
"яб",0.00034112506294569614
"зы",0.0003381715991972486
"юп",0.0003366948673230248
"ящ",0.0003322646717003534
"дя",0.0003322646717003534
"нг",0.0003322646717003534
"хм",0.0003307879398261296
"рь",0.00032635774420345824
"дп",0.00032635774420345824
"сы",0.00032635774420345824
"ыз",0.00032045081670656307
"ях",0.00032045081670656307
"ою",0.00031897408483233926
"яе",0.00031749735295811545
"юб",0.00031602062108389165
"юн",0.00031602062108389165
"тч",0.00031602062108389165
"юк",0.0003130671573354441
"хд",0.0003115904254612203
"яу",0.0003101136935869965
"юч",0.0003101136935869965
"тл",0.0003086369617127727
"кк",0.0003071602298385489
"нч",0.0003071602298385489
"яг",0.0003056834979643251
"шн",0.0003056834979643251
"еа",0.0003042067660901013
"юв",0.00030273003421587755
"шк",0.00030125330234165374
"оэ",0.00029977657046742994
"бс",0.00029829983859320613
"зл",0.0002953463748447586
"мг",0.00029386964297053477
"мр",0.00029239291109631096
"сх",0.0002909161792220872
"зк",0.0002909161792220872
"зб",0.0002864859835994158
"ге",0.0002864859835994158
"дь",0.00028353251985096823
"лм",0.00027910232422829687
"ыг",0.00027614886047984925
"аэ",0.0002672884692345065
"рш",0.0002643350054860589
"фи",0.00026138154173761135
"вб",0.00026138154173761135
"мз",0.00025990480986338754
"ыч",0.00025990480986338754
"ьр",0.00025842807798916374
"нр",0.00025695134611493993
"рр",0.00025695134611493993
"рх",0.0002554746142407162
"чь",0.00025399788236649237
"сб",0.00025399788236649237
"ху",0.00025104441861804476
"лб",0.0002480909548695972
"йф",0.0002466142229953734
"оц",0.0002436607592469258
"хт",0.00024070729549847822
"дд",0.00023923056362425444
"йу",0.00023923056362425444
"ыу",0.00023775383175003064
"тб",0.00023627709987580686
"хе",0.00023332363612735927
"цо",0.00023184690425313547
"лз",0.00023184690425313547
"юо",0.0002303701723789117
"зп",0.00022889344050468788
"уа",0.0002274167086304641
"вь",0.00022446324488201652
"шу",0.0002229865130077927
"нб",0.00022150978113356893
"ьг",0.00021707958551089754
"ьу",0.00021560285363667376
"бщ",0.00021412612176244995
"еэ",0.00021264938988822617
"ьл",0.00021117265801400237
"зс",0.00021117265801400237
"цы",0.0002096959261397786
"иэ",0.0002096959261397786
"шо",0.00020821919426555478
"кд",0.00020821919426555478
"йб",0.000206742462391331
"бь",0.0002052657305171072
"лр",0.0002052657305171072
"йз",0.00020378899864288342
"яя",0.0002023122667686596
"зя",0.00020083553489443583
"кж",0.00020083553489443583
"юи",0.00019935880302021202
"ьц",0.00019492860739754066
"хг",0.00019345187552331685
"ищ",0.00019049841177486927
"вэ",0.00019049841177486927
"вч",0.00019049841177486927
"яж",0.0001890216799006455
"км",0.0001845914842779741
"юм",0.0001845914842779741
"чк",0.00018311475240375032
"жу",0.0001816380205295265
"нз",0.00017720782490685514
"чо",0.00017720782490685514
"дт",0.00017720782490685514
"зз",0.00017425436115840756
"рб",0.00017277762928418375
"цл",0.00016982416553573617
"юз",0.0001683474336615124
"уя",0.0001683474336615124
"оа",0.0001683474336615124
"эн",0.0001683474336615124
"щу",0.0001683474336615124
"хб",0.0001683474336615124
"йш",0.0001683474336615124
"эк",0.00016687070178728858
"кб",0.0001653939699130648
"сг",0.0001653939699130648
"йц",0.000163917238038841
"пн",0.00016244050616461722
"оф",0.00015801031054194582
"иф",0.00015801031054194582
"тз",0.00015505684679349824
"юр",0.00015505684679349824
"фа",0.00015505684679349824
"нм",0.00015210338304505065
"йл",0.00014914991929660307
"гк",0.00014914991929660307
"яю",0.0001476731874223793
"щь",0.0001476731874223793
"дч",0.00014619645554815548
"ею",0.0001447197236739317
"ню",0.00014176625992548412
"сз",0.0001402895280512603
"аф",0.0001402895280512603
"щн",0.00013881279617703653
"бк",0.00013733606430281272
"кз",0.00013585933242858894
"дм",0.00013585933242858894
"дц",0.00013585933242858894
"сю",0.00013585933242858894
"хз",0.00013290586868014136
"йа",0.00012995240493169377
"гв",0.00012699894118324619
"нф",0.00012699894118324619
"сэ",0.00012552220930902238
"сш",0.0001225687455605748
"жк",0.0001225687455605748
"тг",0.0001225687455605748
"ьэ",0.00012109201368635101
"пя",0.00012109201368635101
"зь",0.00012109201368635101
"вх",0.00011813854993790343
"эр",0.00011518508618945584
"яэ",0.00011370835431523205
"йж",0.00011370835431523205
"эл",0.00011075489056678446
"кч",0.00010780142681833688
"ьа",0.00010780142681833688
"дш",0.00010632469494411309
"чш",0.00010632469494411309
"пт",0.0001048479630698893
"гп",0.0001048479630698893
"юг",0.0001048479630698893
"рю",0.0001048479630698893
"зт",0.0001033712311956655
"ыж",0.0001033712311956655
"пп",0.00010189449932144171
"фл",0.00010041776744721791
"кг",9.894103557299412e-05
"йэ",9.894103557299412e-05
"кц",9.598757182454654e-05
"юж",9.598757182454654e-05
"тф",9.451083995032274e-05
"рц",9.303410807609895e-05
"цв",9.303410807609895e-05
"яа",9.303410807609895e-05
"мь",9.008064432765136e-05
"яц",9.008064432765136e-05
"мэ",9.008064432765136e-05
"ыя",8.860391245342757e-05
"чл",8.860391245342757e-05
"дб",8.860391245342757e-05
"тэ",8.860391245342757e-05
"фр",8.565044870497999e-05
"йе",8.565044870497999e-05
"гб",8.41737168307562e-05
"бв",8.26969849565324e-05
"еф",8.26969849565324e-05
"мж",8.122025308230861e-05
"ьх",8.122025308230861e-05
"рч",7.974352120808481e-05
"лх",7.826678933386102e-05
"нл",7.826678933386102e-05
"пк",7.679005745963723e-05
"тж",7.679005745963723e-05
"ыа",7.531332558541344e-05
"гс",7.531332558541344e-05
"кэ",7.531332558541344e-05
"вц",7.383659371118964e-05
"уй",7.383659371118964e-05
"жо",7.383659371118964e-05
"дз",7.383659371118964e-05
"хч",7.235986183696585e-05
"рл",7.235986183696585e-05
"нщ",7.088312996274206e-05
"рз",7.088312996274206e-05
"бх",6.940639808851826e-05
"мф",6.940639808851826e-05
"сф",6.645293434007068e-05
"сж",6.645293434007068e-05
"йя",6.645293434007068e-05
"яф",6.645293434007068e-05
"йх",6.645293434007068e-05
"мх",6.497620246584689e-05
"цу",6.497620246584689e-05
"ьж",6.497620246584689e-05
"бд",6.497620246584689e-05
"сц",6.349947059162309e-05
"тц",6.349947059162309e-05
"дг",6.20227387173993e-05
"юу",6.20227387173993e-05
"уэ",6.054600684317551e-05
"бб",6.054600684317551e-05
"пь",6.054600684317551e-05
"ыэ",5.9069274968951715e-05
"юл",5.9069274968951715e-05
"шт",5.9069274968951715e-05
"тх",5.9069274968951715e-05
"бм",5.9069274968951715e-05
"бэ",5.759254309472792e-05
"фт",5.611581122050413e-05
"юш",5.316234747205654e-05
"нж",5.316234747205654e-05
"хж",5.168561559783275e-05
"юа",5.168561559783275e-05
"вж",5.168561559783275e-05
"кя",4.8732151849385165e-05
"дх",4.8732151849385165e-05
"нх",4.8732151849385165e-05
"жб",4.577868810093758e-05
"эп",4.577868810093758e-05
"цп",4.4301956226713786e-05
"зж",4.282522435248999e-05
"юэ",4.282522435248999e-05
"зч",4.282522435248999e-05
"мц",4.282522435248999e-05
"эм",4.282522435248999e-05
"ьф",4.13484924782662e-05
"чр",4.13484924782662e-05
"ыц",4.13484924782662e-05
"хэ",3.987176060404241e-05
"тщ",3.987176060404241e-05
"тю",3.987176060404241e-05
"мш",3.8395028729818614e-05
"лш",3.8395028729818614e-05
"юю",3.8395028729818614e-05
"цт",3.8395028729818614e-05
"шп",3.691829685559482e-05
"дю",3.544156498137103e-05
"вф",3.544156498137103e-05
"рщ",3.544156498137103e-05
"гм",3.544156498137103e-05
"хх",3.3964833107147236e-05
"юф",3.3964833107147236e-05
"юе",3.3964833107147236e-05
"яш",3.3964833107147236e-05
"гч",3.3964833107147236e-05
"яй",3.248810123292344e-05
"жг",3.248810123292344e-05
"пю",3.248810123292344e-05
"фы",3.248810123292344e-05
"кх",3.101136935869965e-05
"фф",3.101136935869965e-05
"хф",3.101136935869965e-05
"бж",3.101136935869965e-05
"тш",3.101136935869965e-05
"цк",2.9534637484475857e-05
"кш",2.8057905610252064e-05
"эф",2.8057905610252064e-05
"шв",2.8057905610252064e-05
"уц",2.510444186180448e-05
"цс",2.510444186180448e-05
"хц",2.510444186180448e-05
"жт",2.510444186180448e-05
"фу",2.510444186180448e-05
"юц",2.510444186180448e-05
"лф",2.510444186180448e-05
"хш",2.510444186180448e-05
"гт",2.3627709987580686e-05
"жс",2.3627709987580686e-05
"юя",2.3627709987580686e-05
"уф",2.2150978113356893e-05
"жп",2.2150978113356893e-05
"бш",2.06742462391331e-05
"чв",2.06742462391331e-05
"нэ",1.9197514364909307e-05
"шх",1.9197514364909307e-05
"ыщ",1.9197514364909307e-05
"цн",1.9197514364909307e-05
"гз",1.9197514364909307e-05
"хя",1.9197514364909307e-05
"эй",1.9197514364909307e-05
"жч",1.9197514364909307e-05
"йю",1.7720782490685514e-05
"ыф",1.7720782490685514e-05
"юх",1.7720782490685514e-05
"эс",1.7720782490685514e-05
"цб",1.7720782490685514e-05
"щр",1.624405061646172e-05
"гг",1.624405061646172e-05
"цм",1.624405061646172e-05
"шр",1.624405061646172e-05
"пц",1.624405061646172e-05
"зц",1.624405061646172e-05
"жь",1.4767318742237929e-05
"бю",1.4767318742237929e-05
"нш",1.4767318742237929e-05
"вщ",1.4767318742237929e-05
"пс",1.4767318742237929e-05
"дэ",1.4767318742237929e-05
"чп",1.4767318742237929e-05
"шм",1.4767318742237929e-05
"цг",1.4767318742237929e-05
"эч",1.4767318742237929e-05
"ьй",1.3290586868014136e-05
"зэ",1.3290586868014136e-05
"жв",1.3290586868014136e-05
"кф",1.3290586868014136e-05
"эх",1.1813854993790343e-05
"зш",1.1813854993790343e-05
"бт",1.1813854993790343e-05
"зх",1.1813854993790343e-05
"цд",1.033712311956655e-05
"цз",1.033712311956655e-05
"жм",1.033712311956655e-05
"пв",1.033712311956655e-05
"жр",1.033712311956655e-05
"сй",1.033712311956655e-05
"бз",1.033712311956655e-05
"кю",8.860391245342757e-06
"рф",8.860391245342757e-06
"жл",8.860391245342757e-06
"шд",8.860391245342757e-06
"рэ",8.860391245342757e-06
"чс",8.860391245342757e-06
"ьщ",8.860391245342757e-06
"гэ",8.860391245342757e-06
"жж",8.860391245342757e-06
"щс",8.860391245342757e-06
"эв",8.860391245342757e-06
"жз",8.860391245342757e-06
"лц",8.860391245342757e-06
"пч",8.860391245342757e-06
"цр",8.860391245342757e-06
"шс",8.860391245342757e-06
"вю",7.383659371118964e-06
"пб",7.383659371118964e-06
"чд",7.383659371118964e-06
"мщ",7.383659371118964e-06
"вй",5.9069274968951715e-06
"шг",5.9069274968951715e-06
"гш",5.9069274968951715e-06
"зф",5.9069274968951715e-06
"хщ",5.9069274968951715e-06
"тй",5.9069274968951715e-06
"пз",5.9069274968951715e-06
"фв",5.9069274968951715e-06
"йщ",5.9069274968951715e-06
"дф",5.9069274968951715e-06
"бп",5.9069274968951715e-06
"пм",5.9069274968951715e-06
"що",5.9069274968951715e-06
"шц",5.9069274968951715e-06
"лщ",5.9069274968951715e-06
"ця",4.430195622671379e-06
"жэ",4.430195622671379e-06
"фс",4.430195622671379e-06
"эи",4.430195622671379e-06
"щв",4.430195622671379e-06
"щп",4.430195622671379e-06
"мю",4.430195622671379e-06
"щк",4.430195622671379e-06
"бг",4.430195622671379e-06
"хю",4.430195622671379e-06
"дй",2.9534637484475857e-06
"лй",2.9534637484475857e-06
"эз",2.9534637484475857e-06
"фн",2.9534637484475857e-06
"фю",2.9534637484475857e-06
"цч",2.9534637484475857e-06
"мй",2.9534637484475857e-06
"жх",2.9534637484475857e-06
"кщ",2.9534637484475857e-06
"пд",2.9534637484475857e-06
"эд",2.9534637484475857e-06
"фя",2.9534637484475857e-06
"фк",2.9534637484475857e-06
"чм",2.9534637484475857e-06
"рй",2.9534637484475857e-06
"пж",2.9534637484475857e-06
"чж",2.9534637484475857e-06
"йй",2.9534637484475857e-06
"шз",2.9534637484475857e-06
"чг",2.9534637484475857e-06
"кй",2.9534637484475857e-06
"гя",2.9534637484475857e-06
"бч",2.9534637484475857e-06
"зю",1.4767318742237929e-06
"юй",1.4767318742237929e-06
"щт",1.4767318742237929e-06
"чч",1.4767318742237929e-06
"цх",1.4767318742237929e-06
"фэ",1.4767318742237929e-06
"чя",1.4767318742237929e-06
"эо",1.4767318742237929e-06
"цэ",1.4767318742237929e-06
"шэ",1.4767318742237929e-06
"эш",1.4767318742237929e-06
"цж",1.4767318742237929e-06
"фд",1.4767318742237929e-06
"шя",1.4767318742237929e-06
"эя",1.4767318742237929e-06
"эб",1.4767318742237929e-06
"фп",1.4767318742237929e-06
"нй",1.4767318742237929e-06
"пх",1.4767318742237929e-06
"шч",1.4767318742237929e-06
"щг",1.4767318742237929e-06
"пг",1.4767318742237929e-06
"ыю",1.4767318742237929e-06
"пэ",1.4767318742237929e-06
"хь",1.4767318742237929e-06
"дщ",1.4767318742237929e-06
"шш",1.4767318742237929e-06
"фм",1.4767318742237929e-06
"фш",1.4767318742237929e-06
"сщ",1.4767318742237929e-06
"фб",1.4767318742237929e-06
"шб",1.4767318742237929e-06
